HigherSeed,HigherSeedID,HigherSeedNum,LowerSeed,LowerSeedID,LowerSeedNum,Predictions
Utah St,1429,9,Northern Iowa,1320,12,0.7398240258164326
Vanderbilt,1435,5,Northern Iowa,1320,12,0.8294742219595878
VCU,1433,11,Northern Iowa,1320,12,0.6077833965723258
Villanova,1437,8,Northern Iowa,1320,12,0.7072675001124181
Virginia,1438,3,Northern Iowa,1320,12,0.8238638162205544
Wisconsin,1458,5,Northern Iowa,1320,12,0.7766537364639867
Northern Iowa,1320,12,Wright St,1460,14,0.7425196999817367
Ohio St,1326,8,Penn,1335,14,0.917552767662447
Ohio St,1326,8,Prairie View,1341,16,0.9786276095754882
Purdue,1345,2,Ohio St,1326,8,0.6962412649278418
Ohio St,1326,8,Queens NC,1474,15,0.9398320875860631
Ohio St,1326,8,Santa Clara,1365,10,0.5830211001132997
Ohio St,1326,8,Siena,1373,16,0.9462015716279105
Ohio St,1326,8,SMU,1374,11,0.5703686343953195
Ohio St,1326,8,South Florida,1378,11,0.6639571747649791
St John's,1385,5,Ohio St,1326,8,0.5663586531188445
Ohio St,1326,8,St Louis,1387,9,0.556891691175345
St Mary's CA,1388,7,Ohio St,1326,8,0.47059435084700324
Ohio St,1326,8,TCU,1395,9,0.5931171123471778
Tennessee,1397,6,Ohio St,1326,8,0.5745461920218318
Ohio St,1326,8,Tennessee St,1398,15,0.9469426096988816
Ohio St,1326,8,Texas,1400,11,0.589304148111612
Ohio St,1326,8,Texas A&M,1401,10,0.5934963859120033
Texas Tech,1403,5,Ohio St,1326,8,0.5657763166515082
Ohio St,1326,8,Troy,1407,13,0.9171026020868212
Ohio St,1326,8,UCF,1416,10,0.6724729737884714
UCLA,1417,7,Ohio St,1326,8,0.460328795945145
Ohio St,1326,8,UMBC,1420,16,0.9477053739553115
Ohio St,1326,8,Utah St,1429,9,0.5158826926282367
Vanderbilt,1435,5,Ohio St,1326,8,0.5804551311508321
Ohio St,1326,8,VCU,1433,11,0.6616379361351443
Villanova,1437,8,Ohio St,1326,8,0.4073059279358354
Virginia,1438,3,Ohio St,1326,8,0.5708902443030295
Wisconsin,1458,5,Ohio St,1326,8,0.49725196795528315
Ohio St,1326,8,Wright St,1460,14,0.91022372834596
Penn,1335,14,Prairie View,1341,16,0.792518066733957
Purdue,1345,2,Penn,1335,14,0.9648837190517997
Penn,1335,14,Queens NC,1474,15,0.565786831861105
Santa Clara,1365,10,Penn,1335,14,0.8808007766762413
Penn,1335,14,Siena,1373,16,0.5946762803827231
SMU,1374,11,Penn,1335,14,0.8861361992331364
South Florida,1378,11,Penn,1335,14,0.83946380667909
St John's,1385,5,Penn,1335,14,0.9399635924275513
St Louis,1387,9,Penn,1335,14,0.8915494354138955
St Mary's CA,1388,7,Penn,1335,14,0.9142071679400611
TCU,1395,9,Penn,1335,14,0.8763549794063001
Tennessee,1397,6,Penn,1335,14,0.9418217440609394
Penn,1335,14,Tennessee St,1398,15,0.5982032201167915
Texas,1400,11,Penn,1335,14,0.878054396624499
Texas A&M,1401,10,Penn,1335,14,0.8761845596518756
Texas Tech,1403,5,Penn,1335,14,0.9398296672020625
Troy,1407,13,Penn,1335,14,0.48290848772754214
UCF,1416,10,Penn,1335,14,0.8342194590753662
UCLA,1417,7,Penn,1335,14,0.9109152070093237
Penn,1335,14,UMBC,1420,16,0.6018716603849538
Utah St,1429,9,Penn,1335,14,0.9065034953408875
Vanderbilt,1435,5,Penn,1335,14,0.9431346174027823
VCU,1433,11,Penn,1335,14,0.8408573452232766
Villanova,1437,8,Penn,1335,14,0.8917523146918923
Virginia,1438,3,Penn,1335,14,0.9409977118182223
Wisconsin,1458,5,Penn,1335,14,0.9222191763562219
Penn,1335,14,Wright St,1460,14,0.4582200203753617
Purdue,1345,2,Prairie View,1341,16,0.9912320217641355
Queens NC,1474,15,Prairie View,1341,16,0.7312867072307034
Santa Clara,1365,10,Prairie View,1341,16,0.9681557113694176
Siena,1373,16,Prairie View,1341,16,0.7073423486614562
SMU,1374,11,Prairie View,1341,16,0.96971551818624
South Florida,1378,11,Prairie View,1341,16,0.9555848783416625
St John's,1385,5,Prairie View,1341,16,0.9847136352010031
St Louis,1387,9,Prairie View,1341,16,0.9712840461742054
St Mary's CA,1388,7,Prairie View,1341,16,0.9777001135853797
TCU,1395,9,Prairie View,1341,16,0.9668453691218851
Tennessee,1397,6,Prairie View,1341,16,0.9852085496495827
Tennessee St,1398,15,Prairie View,1341,16,0.704299863576846
Texas,1400,11,Prairie View,1341,16,0.9673473979147434
Texas A&M,1401,10,Prairie View,1341,16,0.9667949464010182
Texas Tech,1403,5,Prairie View,1341,16,0.9846779081678644
Troy,1407,13,Prairie View,1341,16,0.7934924356259038
UCF,1416,10,Prairie View,1341,16,0.9539257361216317
UCLA,1417,7,Prairie View,1341,16,0.9767825709190651
UMBC,1420,16,Prairie View,1341,16,0.7011065236881016
Utah St,1429,9,Prairie View,1341,16,0.9755452122872244
Vanderbilt,1435,5,Prairie View,1341,16,0.985557353370385
VCU,1433,11,Prairie View,1341,16,0.9560232303532608
Villanova,1437,8,Prairie View,1341,16,0.9713425598380492
Virginia,1438,3,Prairie View,1341,16,0.984989250377158
Wisconsin,1458,5,Prairie View,1341,16,0.9799129351004618
Wright St,1460,14,Prairie View,1341,16,0.8074232029032963
Purdue,1345,2,Queens NC,1474,15,0.9747253335288857
Purdue,1345,2,Santa Clara,1365,10,0.7753862227251149
Purdue,1345,2,Siena,1373,16,0.9774894296935743
Purdue,1345,2,SMU,1374,11,0.7662303197972505
Purdue,1345,2,South Florida,1378,11,0.8298790286939479
Purdue,1345,2,St John's,1385,5,0.6196644262428744
Purdue,1345,2,St Louis,1387,9,0.7562718910089529
Purdue,1345,2,St Mary's CA,1388,7,0.7053471808515595
Purdue,1345,2,TCU,1395,9,0.7825616920222721
Purdue,1345,2,Tennessee,1397,6,0.6117584348857479
Purdue,1345,2,Tennessee St,1398,15,0.9778096051740522
Purdue,1345,2,Texas,1400,11,0.7798651364537995
Purdue,1345,2,Texas A&M,1401,10,0.7828290345529467
Purdue,1345,2,Texas Tech,1403,5,0.6202230041551878
Purdue,1345,2,Troy,1407,13,0.9646820352682415
Purdue,1345,2,UCF,1416,10,0.8352335633341416
Purdue,1345,2,UCLA,1417,7,0.713849229206097
Purdue,1345,2,UMBC,1420,16,0.9781388634119587
Purdue,1345,2,Utah St,1429,9,0.7245896385308214
Purdue,1345,2,Vanderbilt,1435,5,0.6059911097777629
Purdue,1345,2,VCU,1433,11,0.8284089754667122
Purdue,1345,2,Villanova,1437,8,0.7558846023670748
Purdue,1345,2,Virginia,1438,3,0.6153008231707303
Purdue,1345,2,Wisconsin,1458,5,0.6826822979634597
Purdue,1345,2,Wright St,1460,14,0.9615859560293382
Santa Clara,1365,10,Queens NC,1474,15,0.9120595700840372
Queens NC,1474,15,Siena,1373,16,0.5110783641418167
SMU,1374,11,Queens NC,1474,15,0.9161290617310576
South Florida,1378,11,Queens NC,1474,15,0.8800870085233643
St John's,1385,5,Queens NC,1474,15,0.956474218640089
St Louis,1387,9,Queens NC,1474,15,0.9202447333143082
St Mary's CA,1388,7,Queens NC,1474,15,0.9373288032486743
TCU,1395,9,Queens NC,1474,15,0.90865873508961
Tennessee,1397,6,Queens NC,1474,15,0.9578442775028142
Tennessee St,1398,15,Queens NC,1474,15,0.44827795197078457
Texas,1400,11,Queens NC,1474,15,0.9099597766743817
Texas A&M,1401,10,Queens NC,1474,15,0.9085281922251486
Texas Tech,1403,5,Queens NC,1474,15,0.956375414869541
Troy,1407,13,Queens NC,1474,15,0.5672445503266634
UCF,1416,10,Queens NC,1474,15,0.8759736602909198
UCLA,1417,7,Queens NC,1474,15,0.9348608287573547
Queens NC,1474,15,UMBC,1420,16,0.5185563219441929
Utah St,1429,9,Queens NC,1474,15,0.9315458516941472
Vanderbilt,1435,5,Queens NC,1474,15,0.9588113926135587
VCU,1433,11,Queens NC,1474,15,0.8811778295524827
Villanova,1437,8,Queens NC,1474,15,0.9203987249060076
Virginia,1438,3,Queens NC,1474,15,0.9572368829389154
Wisconsin,1458,5,Queens NC,1474,15,0.9433154159638076
Wright St,1460,14,Queens NC,1474,15,0.5885231957245413
Santa Clara,1365,10,Siena,1373,16,0.9211223524512547
Santa Clara,1365,10,SMU,1374,11,0.46850150437422944
Santa Clara,1365,10,South Florida,1378,11,0.5674519510422834
St John's,1385,5,Santa Clara,1365,10,0.662962922719125
St Louis,1387,9,Santa Clara,1365,10,0.508074945790391
St Mary's CA,1388,7,Santa Clara,1365,10,0.5724264397188475
TCU,1395,9,Santa Clara,1365,10,0.4710306463110354
Tennessee,1397,6,Santa Clara,1365,10,0.6703880116683876
Santa Clara,1365,10,Tennessee St,1398,15,0.9221804290851565
Santa Clara,1365,10,Texas,1400,11,0.4878956475486186
Santa Clara,1365,10,Texas A&M,1401,10,0.49223110607992604
Texas Tech,1403,5,Santa Clara,1365,10,0.6624329931247898
Santa Clara,1365,10,Troy,1407,13,0.8801761488958817
Santa Clara,1365,10,UCF,1416,10,0.5768547416586838
UCLA,1417,7,Santa Clara,1365,10,0.562298903744471
Santa Clara,1365,10,UMBC,1420,16,0.9232703345215308
Utah St,1429,9,Santa Clara,1365,10,0.549167341418115
Vanderbilt,1435,5,Santa Clara,1365,10,0.6757171424976073
Santa Clara,1365,10,VCU,1433,11,0.564903133475317
Villanova,1437,8,Santa Clara,1365,10,0.5085997976657223
Virginia,1438,3,Santa Clara,1365,10,0.6670784168473352
Wisconsin,1458,5,Santa Clara,1365,10,0.5983330179856019
Santa Clara,1365,10,Wright St,1460,14,0.8706652238606645
SMU,1374,11,Siena,1373,16,0.9248070342655083
South Florida,1378,11,Siena,1373,16,0.8920547833436948
St John's,1385,5,Siena,1373,16,0.9611547541008154
St Louis,1387,9,Siena,1373,16,0.9285300859455684
St Mary's CA,1388,7,Siena,1373,16,0.9439474845046459
TCU,1395,9,Siena,1373,16,0.9180404991601825
Tennessee,1397,6,Siena,1373,16,0.962383278212633
Tennessee St,1398,15,Siena,1373,16,0.4777692710907762
Texas,1400,11,Siena,1373,16,0.9192197892017203
Texas A&M,1401,10,Siena,1373,16,0.9179221533562085
Texas Tech,1403,5,Siena,1373,16,0.9610661426817352
Troy,1407,13,Siena,1373,16,0.5961062474183918
UCF,1416,10,Siena,1373,16,0.8882998590213319
UCLA,1417,7,Siena,1373,16,0.941723947111711
Siena,1373,16,UMBC,1420,16,0.48890433675559364
Utah St,1429,9,Siena,1373,16,0.938735350057562
Vanderbilt,1435,5,Siena,1373,16,0.9632502571066637
VCU,1433,11,Siena,1373,16,0.8930499661478998
Villanova,1437,8,Siena,1373,16,0.928669320165569
Virginia,1438,3,Siena,1373,16,0.961838677604546
Wisconsin,1458,5,Siena,1373,16,0.9493360270213118
Wright St,1460,14,Siena,1373,16,0.6169241391903354
SMU,1374,11,South Florida,1378,11,0.5801270807817143
St John's,1385,5,SMU,1374,11,0.6512853007609744
St Louis,1387,9,SMU,1374,11,0.4951176955675754
St Mary's CA,1388,7,SMU,1374,11,0.5596952807146969
TCU,1395,9,SMU,1374,11,0.4581382825670483
Tennessee,1397,6,SMU,1374,11,0.6588352639175302
SMU,1374,11,Tennessee St,1398,15,0.9258196644956574
Texas,1400,11,SMU,1374,11,0.4620573825554306
Texas A&M,1401,10,SMU,1374,11,0.45774810460850496
Texas Tech,1403,5,SMU,1374,11,0.6507466828931806
SMU,1374,11,Troy,1407,13,0.8855358967755158
UCF,1416,10,SMU,1374,11,0.375108047912447
UCLA,1417,7,SMU,1374,11,0.5495035127153134
SMU,1374,11,UMBC,1420,16,0.9268626428059468
Utah St,1429,9,SMU,1374,11,0.5363046344992901
Vanderbilt,1435,5,SMU,1374,11,0.6642576337479827
SMU,1374,11,VCU,1433,11,0.5775973548605712
Villanova,1437,8,SMU,1374,11,0.49564264859733054
Virginia,1438,3,SMU,1374,11,0.6554692847786195
Wisconsin,1458,5,SMU,1374,11,0.5858150986342137
SMU,1374,11,Wright St,1460,14,0.8763906520114543
St John's,1385,5,South Florida,1378,11,0.7354237561169327
St Louis,1387,9,South Florida,1378,11,0.5934132873775695
St Mary's CA,1388,7,South Florida,1378,11,0.654199239377993
TCU,1395,9,South Florida,1378,11,0.5571945487936397
Tennessee,1397,6,South Florida,1378,11,0.7418740390031
South Florida,1378,11,Tennessee St,1398,15,0.8934576767042894
Texas,1400,11,South Florida,1378,11,0.5610835894775776
Texas A&M,1401,10,South Florida,1378,11,0.5568066976132465
Texas Tech,1403,5,South Florida,1378,11,0.7349622107506106
South Florida,1378,11,Troy,1407,13,0.8386622424540128
UCF,1416,10,South Florida,1378,11,0.471844583846037
UCLA,1417,7,South Florida,1378,11,0.6448067388638891
South Florida,1378,11,UMBC,1420,16,0.894904014464448
Utah St,1429,9,South Florida,1378,11,0.6325328589010776
Vanderbilt,1435,5,South Florida,1378,11,0.7464844634070216
VCU,1433,11,South Florida,1378,11,0.4840175602602328
Villanova,1437,8,South Florida,1378,11,0.5939198611006516
Virginia,1438,3,South Florida,1378,11,0.7390027778406835
Wisconsin,1458,5,South Florida,1378,11,0.6779388001010459
South Florida,1378,11,Wright St,1460,14,0.8265056976529759
St John's,1385,5,St Louis,1387,9,0.6387389242201823
St John's,1385,5,St Mary's CA,1388,7,0.5769925592634001
St John's,1385,5,TCU,1395,9,0.6722115868636906
St John's,1385,5,Tennessee,1397,6,0.4730902763462491
St John's,1385,5,Tennessee St,1398,15,0.9616981594793611
St John's,1385,5,Texas,1400,11,0.668725842666331
St John's,1385,5,Texas A&M,1401,10,0.6725578356857376
St John's,1385,5,Texas Tech,1403,5,0.48201828684021286
St John's,1385,5,Troy,1407,13,0.9396277397608768
St John's,1385,5,UCF,1416,10,0.7428299692266368
St John's,1385,5,UCLA,1417,7,0.5870298068096357
St John's,1385,5,UMBC,1420,16,0.9622572497580196
St John's,1385,5,Utah St,1429,9,0.5998620894356553
Vanderbilt,1435,5,St John's,1385,5,0.49582601312477265
St John's,1385,5,VCU,1433,11,0.7333997026214794
St John's,1385,5,Villanova,1437,8,0.6382542069431728
Virginia,1438,3,St John's,1385,5,0.48604010041865
St John's,1385,5,Wisconsin,1458,5,0.5507430453589114
St John's,1385,5,Wright St,1460,14,0.9344844875819363
St Mary's CA,1388,7,St Louis,1387,9,0.5461499406842892
TCU,1395,9,St Louis,1387,9,0.44456913827853145
Tennessee,1397,6,St Louis,1387,9,0.6464130520501407
St Louis,1387,9,Tennessee St,1398,15,0.9294963998855261
St Louis,1387,9,Texas,1400,11,0.5145469795724386
St Louis,1387,9,Texas A&M,1401,10,0.5188793049998022
Texas Tech,1403,5,St Louis,1387,9,0.6381916930122701
St Louis,1387,9,Troy,1407,13,0.8909741608119227
St Louis,1387,9,UCF,1416,10,0.6026469086130689
UCLA,1417,7,St Louis,1387,9,0.5359046186878212
St Louis,1387,9,UMBC,1420,16,0.930491564303728
Utah St,1429,9,St Louis,1387,9,0.5226534217887284
Vanderbilt,1435,5,St Louis,1387,9,0.6519285492933686
St Louis,1387,9,VCU,1433,11,0.5909071617028031
Villanova,1437,8,St Louis,1387,9,0.48195068800627394
Virginia,1438,3,St Louis,1387,9,0.64299092594408
Wisconsin,1458,5,St Louis,1387,9,0.5724594894375481
St Louis,1387,9,Wright St,1460,14,0.8822056156538252
St Mary's CA,1388,7,TCU,1395,9,0.5825953208087592
Tennessee,1397,6,St Mary's CA,1388,7,0.5851263957601036
St Mary's CA,1388,7,Tennessee St,1398,15,0.94471775712109
St Mary's CA,1388,7,Texas,1400,11,0.5787537842937984
St Mary's CA,1388,7,Texas A&M,1401,10,0.5829775062870978
Texas Tech,1403,5,St Mary's CA,1388,7,0.5764138226847847
St Mary's CA,1388,7,Troy,1407,13,0.9137404525408692
St Mary's CA,1388,7,UCF,1416,10,0.6628367473797427
St Mary's CA,1388,7,UCLA,1417,7,0.4917337412012663
St Mary's CA,1388,7,UMBC,1420,16,0.945510665838104
St Mary's CA,1388,7,Utah St,1429,9,0.5050304021977731
Vanderbilt,1435,5,St Mary's CA,1388,7,0.5909929972140798
St Mary's CA,1388,7,VCU,1433,11,0.6518479684662981
St Mary's CA,1388,7,Villanova,1437,8,0.5456293651244101
Virginia,1438,3,St Mary's CA,1388,7,0.5814951400425763
Wisconsin,1458,5,St Mary's CA,1388,7,0.508108695320898
St Mary's CA,1388,7,Wright St,1460,14,0.9066109957010059
Tennessee,1397,6,TCU,1395,9,0.6795314148970087
TCU,1395,9,Tennessee St,1398,15,0.9191362870329652
TCU,1395,9,Texas,1400,11,0.47748883203113096
TCU,1395,9,Texas A&M,1401,10,0.4818188216285723
Texas Tech,1403,5,TCU,1395,9,0.6716889977345478
TCU,1395,9,Troy,1407,13,0.8757103421759413
TCU,1395,9,UCF,1416,10,0.5666500339852227
UCLA,1417,7,TCU,1395,9,0.5725287778755903
TCU,1395,9,UMBC,1420,16,0.9202651409796206
Utah St,1429,9,TCU,1395,9,0.5594636748327523
Vanderbilt,1435,5,TCU,1395,9,0.6847822259239468
TCU,1395,9,VCU,1433,11,0.5546327273197904
Villanova,1437,8,TCU,1395,9,0.519011155131532
Virginia,1438,3,TCU,1395,9,0.6762692938567044
Wisconsin,1458,5,TCU,1395,9,0.6083073666095213
TCU,1395,9,Wright St,1460,14,0.8658989531998824
Tennessee,1397,6,Tennessee St,1398,15,0.9629101609715416
Tennessee,1397,6,Texas,1400,11,0.6760860024683563
Tennessee,1397,6,Texas A&M,1401,10,0.6798736138837556
Texas Tech,1403,5,Tennessee,1397,6,0.47249934644739955
Tennessee,1397,6,Troy,1407,13,0.9414956391907473
Tennessee,1397,6,UCF,1416,10,0.7491612769079568
Tennessee,1397,6,UCLA,1417,7,0.5951060768783036
Tennessee,1397,6,UMBC,1420,16,0.9634522320556096
Tennessee,1397,6,Utah St,1429,9,0.6078550462737281
Vanderbilt,1435,5,Tennessee,1397,6,0.4874749425825465
Tennessee,1397,6,VCU,1433,11,0.7398818777612715
Tennessee,1397,6,Villanova,1437,8,0.6459329237671972
Virginia,1438,3,Tennessee,1397,6,0.4776976853546006
Wisconsin,1458,5,Tennessee,1397,6,0.4047420287746716
Tennessee,1397,6,Wright St,1460,14,0.9365007637613888
Texas,1400,11,Tennessee St,1398,15,0.920301178913244
Texas A&M,1401,10,Tennessee St,1398,15,0.9190193839246912
Texas Tech,1403,5,Tennessee St,1398,15,0.961610738133758
Troy,1407,13,Tennessee St,1398,15,0.5996291215369579
UCF,1416,10,Tennessee St,1398,15,0.8897455211513924
UCLA,1417,7,Tennessee St,1398,15,0.9425229149901074
Tennessee St,1398,15,UMBC,1420,16,0.4852435624964555
Utah St,1429,9,Tennessee St,1398,15,0.9395726626090729
Vanderbilt,1435,5,Tennessee St,1398,15,0.9637654536407948
VCU,1433,11,Tennessee St,1398,15,0.8944414562427607
Villanova,1437,8,Tennessee St,1398,15,0.9296338942416443
Virginia,1438,3,Tennessee St,1398,15,0.9623728901332118
Wisconsin,1458,5,Tennessee St,1398,15,0.9500361698684983
Wright St,1460,14,Tennessee St,1398,15,0.6203810692735143
Texas A&M,1401,10,Texas,1400,11,0.4770966843204845
Texas Tech,1403,5,Texas,1400,11,0.6682004392968285
Texas,1400,11,Troy,1407,13,0.8774173801652269
UCF,1416,10,Texas,1400,11,0.39349837655630204
UCLA,1417,7,Texas,1400,11,0.5686631877196755
Texas,1400,11,UMBC,1420,16,0.9214151613835838
Utah St,1429,9,Texas,1400,11,0.5555716499381238
Vanderbilt,1435,5,Texas,1400,11,0.6813667952696191
Texas,1400,11,VCU,1433,11,0.5585264408734119
Villanova,1437,8,Texas,1400,11,0.5150715168646341
Virginia,1438,3,Texas,1400,11,0.6728056967894124
Wisconsin,1458,5,Texas,1400,11,0.6045418412496525
Texas,1400,11,Wright St,1460,14,0.8677203892647046
Texas Tech,1403,5,Texas A&M,1401,10,0.6720355292524197
Texas A&M,1401,10,Troy,1407,13,0.8755391601050008
UCF,1416,10,Texas A&M,1401,10,0.3976463549739327
UCLA,1417,7,Texas A&M,1401,10,0.5729134236367885
Texas A&M,1401,10,UMBC,1420,16,0.9201497280564236
Utah St,1429,9,Texas A&M,1401,10,0.5598510388562495
Vanderbilt,1435,5,Texas A&M,1401,10,0.6851214161358069
Texas A&M,1401,10,VCU,1433,11,0.5542444273616903
Villanova,1437,8,Texas A&M,1401,10,0.519403533424975
Virginia,1438,3,Texas A&M,1401,10,0.6766133184631579
Wisconsin,1458,5,Texas A&M,1401,10,0.6086818226201676
Texas A&M,1401,10,Wright St,1460,14,0.8657163301943105
Texas Tech,1403,5,Troy,1407,13,0.9394931135645957
Texas Tech,1403,5,UCF,1416,10,0.7423768178564635
Texas Tech,1403,5,UCLA,1417,7,0.58645496028549
Texas Tech,1403,5,UMBC,1420,16,0.9621710543023945
Texas Tech,1403,5,Utah St,1429,9,0.5992929123856581
Vanderbilt,1435,5,Texas Tech,1403,5,0.49641866201331086
Texas Tech,1403,5,VCU,1433,11,0.7329359085766596
Texas Tech,1403,5,Villanova,1437,8,0.6377066579567999
Virginia,1438,3,Texas Tech,1403,5,0.48663234234001873
Texas Tech,1403,5,Wisconsin,1458,5,0.5501563947670935
Texas Tech,1403,5,Wright St,1460,14,0.9343391937265095
UCF,1416,10,Troy,1407,13,0.833396906416578
UCLA,1417,7,Troy,1407,13,0.9104323377873875
Troy,1407,13,UMBC,1420,16,0.6032931766693975
Utah St,1429,9,Troy,1407,13,0.9059991808418157
Vanderbilt,1435,5,Troy,1407,13,0.9428154247260806
VCU,1433,11,Troy,1407,13,0.8400614133264065
Villanova,1437,8,Troy,1407,13,0.8911779849036431
Virginia,1438,3,Troy,1407,13,0.940667279006437
Wisconsin,1458,5,Troy,1407,13,0.921792317893218
Troy,1407,13,Wright St,1460,14,0.4596940021817851
UCLA,1417,7,UCF,1416,10,0.6535546133502578
UCF,1416,10,UMBC,1420,16,0.8912361177448758
Utah St,1429,9,UCF,1416,10,0.6414149148793469
Vanderbilt,1435,5,UCF,1416,10,0.7536847577989643
UCF,1416,10,VCU,1433,11,0.4692593189197763
Villanova,1437,8,UCF,1416,10,0.6031496716257341
Virginia,1438,3,UCF,1416,10,0.7463433599248104
Wisconsin,1458,5,UCF,1416,10,0.6862677051228782
UCF,1416,10,Wright St,1460,14,0.8209283379131117
UCLA,1417,7,UMBC,1420,16,0.9433454162719838
UCLA,1417,7,Utah St,1429,9,0.49471562463324675
Vanderbilt,1435,5,UCLA,1417,7,0.6009278061451359
UCLA,1417,7,VCU,1433,11,0.6424265107386368
UCLA,1417,7,Villanova,1437,8,0.5353822887853075
Virginia,1438,3,UCLA,1417,7,0.5915011885137317
Wisconsin,1458,5,UCLA,1417,7,0.5184162156013623
UCLA,1417,7,Wright St,1460,14,0.9030584691648872
Utah St,1429,9,UMBC,1420,16,0.940434714116464
Vanderbilt,1435,5,UMBC,1420,16,0.9642954880552028
VCU,1433,11,UMBC,1420,16,0.8958759953617761
Villanova,1437,8,UMBC,1420,16,0.9306272627621189
Virginia,1438,3,UMBC,1420,16,0.9629225111189367
Wisconsin,1458,5,UMBC,1420,16,0.9507567731850548
Wright St,1460,14,UMBC,1420,16,0.6239743046996884
Vanderbilt,1435,5,Utah St,1429,9,0.6136124841954722
Utah St,1429,9,VCU,1433,11,0.6301175621055694
Villanova,1437,8,Utah St,1429,9,0.44096834117913253
Virginia,1438,3,Utah St,1429,9,0.6042881894499674
Wisconsin,1458,5,Utah St,1429,9,0.5316796403834784
Utah St,1429,9,Wright St,1460,14,0.8983011107386935
Vanderbilt,1435,5,VCU,1433,11,0.7445156307221228
Vanderbilt,1435,5,Villanova,1437,8,0.6514518720900849
Virginia,1438,3,Vanderbilt,1435,5,0.4716588101733374
Vanderbilt,1435,5,Wisconsin,1458,5,0.5649572201520228
Vanderbilt,1435,5,Wright St,1460,14,0.9379257984286008
Villanova,1437,8,VCU,1433,11,0.5914147079554419
Virginia,1438,3,VCU,1433,11,0.7369963127381259
Wisconsin,1458,5,VCU,1433,11,0.6756689208236187
VCU,1433,11,Wright St,1460,14,0.8279886708916192
Virginia,1438,3,Villanova,1437,8,0.6425087207054643
Wisconsin,1458,5,Villanova,1437,8,0.5719454392574751
Villanova,1437,8,Wright St,1460,14,0.8824236693051937
Virginia,1438,3,Wisconsin,1458,5,0.5553096927556672
Virginia,1438,3,Wright St,1460,14,0.9356065184321902
Wisconsin,1458,5,Wright St,1460,14,0.9152666444537678
